latitude,longitude,site_name,marine_animal,scientific_name,month,hour_of_day,is_day,is_peak_sun_hours,wave_height,wave_direction,sea_surface_temperature,ocean_current_velocity,ocean_current_direction,sea_level_height_msl,uv_index_max,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,wind_speed_120m,wind_direction_120m,pressure_msl,surface_pressure,typical_depth,animal_probability,best_months,weather_condition,notes,safety_score,verdict,recommended_suit,recommended_spf
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,10,6,1,0,1.73,173,25.5,1.18,157,-0.47,5.7,28.1,83,72,4.1,3.6,128,1009.4,1005.2,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,50,Unsafe,3mm wetsuit,SPF 50
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,8,18,1,0,2.41,102,25.2,1.17,281,-0.18,3.6,25.3,41,22,5.1,4.0,24,1012.5,1014.8,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,40,Unsafe,3mm wetsuit,SPF 30
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,12,9,1,0,2.04,75,22.5,0.97,70,0.18,3.7,24.0,73,32,1.7,7.6,80,1007.4,1016.2,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,50,Unsafe,5mm wetsuit,SPF 30
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,9,18,1,0,2.91,208,25.8,0.94,187,-0.39,4.4,26.8,81,64,1.4,9.4,259,1023.4,1012.2,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,38,Unsafe,3mm wetsuit,SPF 30
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,5,11,1,1,0.55,270,24.2,0.82,10,0.23,8.2,24.5,66,30,6.0,9.3,8,1009.6,1008.5,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,65,Safe,3mm wetsuit,SPF 50+
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,4,10,1,1,1.05,208,26.1,0.31,144,0.25,7.9,26.3,65,66,5.9,2.8,7,1014.3,1005.9,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,78,Safe,3mm wetsuit,SPF 50+
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,8,17,1,0,2.79,106,28.2,0.57,243,-0.23,5.0,29.9,51,50,2.8,11.8,146,1022.4,1004.5,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,47,Unsafe,light wetsuit,SPF 30
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,4,8,1,0,1.14,92,22.2,0.91,277,0.37,4.0,22.5,75,72,6.4,1.3,135,1022.3,1001.3,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,65,Safe,5mm wetsuit,SPF 30
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,1,12,1,1,0.25,141,16.3,1.22,111,0.13,5.9,17.1,61,34,7.0,8.2,93,1011.9,1003.8,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,64,Safe,semi-dry suit,SPF 50
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,12,14,1,1,0.5,192,20.8,0.8,245,-0.26,8.3,22.9,86,28,5.7,10.7,310,1013.1,1008.6,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,66,Safe,5mm wetsuit,SPF 50+
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,8,9,1,0,1.36,139,28.7,0.95,265,0.01,5.5,29.2,62,17,5.9,3.4,113,1013.3,1012.1,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,61,Safe,light wetsuit,SPF 50
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,5,11,1,1,2.07,206,22.0,0.7,46,0.21,8.9,22.4,87,29,4.4,1.6,341,1018.7,1000.8,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,45,Unsafe,5mm wetsuit,SPF 50+
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,8,11,1,1,2.95,172,25.0,0.18,186,0.18,8.2,28.0,73,53,2.0,6.5,197,1021.8,1009.9,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,42,Unsafe,3mm wetsuit,SPF 50+
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,10,8,1,0,2.93,295,23.9,0.2,254,-0.07,3.3,26.7,46,56,0.6,7.5,211,1007.6,1009.3,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,52,Unsafe,5mm wetsuit,SPF 30
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,8,15,1,1,2.65,312,25.7,0.25,7,0.38,5.6,28.1,83,31,6.7,2.3,169,1009.7,1004.1,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,55,Unsafe,3mm wetsuit,SPF 50
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,7,18,1,0,2.26,250,30.4,0.2,325,0.03,4.9,32.6,87,72,1.6,6.9,67,1023.3,1002.9,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,62,Safe,light wetsuit,SPF 30
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,5,9,1,0,1.59,302,22.0,0.15,144,0.15,4.9,24.4,61,52,7.0,9.2,318,1018.5,1001.0,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,73,Safe,5mm wetsuit,SPF 30
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,7,16,1,0,2.24,51,29.5,0.28,237,-0.1,5.9,29.8,72,34,2.3,2.5,153,1008.2,1000.9,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,61,Safe,light wetsuit,SPF 50
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,10,7,1,0,1.42,48,23.8,1.3,159,0.33,3.3,26.1,65,50,3.8,13.9,152,1017.2,1013.3,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,53,Unsafe,5mm wetsuit,SPF 30
7.13361,134.22028,Blue Corner,Grey reef shark,Carcharhinus amblyrhynchos,3,18,1,0,1.86,322,24.0,0.19,158,-0.15,3.7,24.3,55,48,1.3,13.1,165,1013.1,1013.3,10-30,85,Year-round,Sunny: good. Overcast: good. Rain: good.,Strong currents. Reef hook often used.,68,Safe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,10,18,1,0,3.02,6,26.9,1.19,108,0.2,4.8,29.8,80,59,4.3,3.3,132,1009.9,1006.0,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,31,Unsafe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,1,17,1,0,2.71,347,22.0,0.96,237,0.36,2.9,23.2,55,17,6.6,3.6,228,1006.8,1004.0,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,40,Unsafe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,11,17,1,0,0.87,311,24.5,1.33,330,-0.34,5.7,27.5,54,49,1.4,11.3,246,1022.4,1010.7,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,60,Safe,3mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,9,6,1,0,1.73,64,26.9,0.46,178,0.47,4.3,27.1,73,25,4.6,9.2,146,1010.7,1010.5,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,65,Safe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,9,12,1,1,1.11,183,27.5,0.1,90,-0.24,5.7,29.6,52,8,0.3,10.0,49,1014.0,1008.4,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,81,Safe,3mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,11,16,1,0,2.28,125,22.8,0.44,158,-0.01,3.9,24.7,40,63,5.7,11.7,67,1020.5,1018.2,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,57,Unsafe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,2,18,1,0,2.61,242,17.7,0.15,198,-0.04,4.1,17.8,78,3,6.3,3.8,346,1011.4,1002.0,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,53,Unsafe,semi-dry suit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,7,9,1,0,2.79,120,26.9,1.1,1,0.1,3.4,27.6,57,37,4.2,3.8,281,1022.3,1002.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,36,Unsafe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,7,12,1,1,2.41,125,28.3,0.94,103,0.18,8.2,28.8,88,72,3.4,2.0,330,1018.7,1001.2,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,35,Unsafe,light wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,2,11,1,1,2.87,48,18.3,1.2,139,-0.28,8.6,20.0,74,72,7.6,6.7,331,1005.1,1016.5,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,20,Unsafe,semi-dry suit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,5,9,1,0,0.39,34,24.3,0.54,192,-0.46,3.6,26.4,58,29,4.5,4.5,89,1021.1,1014.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,83,Safe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,3,8,1,0,3.07,19,21.9,0.28,16,-0.13,3.8,22.0,80,13,2.5,10.9,7,1011.4,1006.4,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,48,Unsafe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,8,12,1,1,1.54,133,29.2,0.95,326,0.31,7.6,31.8,73,78,1.2,11.0,238,1010.9,1015.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,58,Unsafe,light wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,12,6,1,0,1.23,356,17.2,1.34,228,0.49,3.7,18.6,71,19,7.0,7.8,244,1019.8,1003.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,49,Unsafe,semi-dry suit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,5,6,1,0,0.6,178,27.0,0.88,233,-0.04,5.8,29.6,49,55,0.7,1.7,190,1015.2,1004.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,73,Safe,3mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,6,13,1,1,1.57,266,29.8,0.92,17,0.08,7.9,30.1,76,54,4.9,9.0,275,1011.3,1004.8,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,58,Unsafe,light wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,5,14,1,1,1.59,117,27.8,1.1,314,-0.36,4.4,30.4,83,4,6.8,2.1,87,1015.1,1003.1,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,54,Unsafe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,12,11,1,1,3.15,162,17.4,0.97,281,-0.38,5.9,18.4,74,68,5.5,2.4,154,1005.8,1007.0,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,28,Unsafe,semi-dry suit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,7,16,1,0,1.12,354,30.0,0.23,75,0.04,4.4,30.8,90,65,1.5,5.8,140,1019.6,1003.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,79,Safe,light wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,10,7,1,0,1.95,255,25.3,0.5,214,-0.44,4.7,26.9,65,53,0.2,2.0,212,1014.4,1006.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,61,Safe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,11,8,1,0,0.78,102,21.9,0.74,282,-0.03,3.1,23.1,80,67,6.2,5.8,99,1018.9,1013.8,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,74,Safe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,1,13,1,1,0.47,55,24.0,0.87,106,0.2,3.4,24.9,84,37,3.6,8.7,328,1022.7,1005.1,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,76,Safe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,9,18,1,0,1.02,258,22.2,0.84,264,-0.23,4.0,24.8,84,67,0.4,13.3,286,1021.9,1010.2,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,68,Safe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,5,18,1,0,2.58,67,25.5,0.3,58,0.47,6.0,28.2,68,65,6.1,3.2,229,1006.5,1006.4,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,55,Unsafe,3mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,6,11,1,1,1.79,176,28.9,0.16,133,0.01,8.6,30.4,42,26,0.9,6.5,298,1014.9,1004.0,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,60,Safe,light wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,8,9,1,0,2.24,319,25.4,1.32,288,-0.31,6.6,26.2,68,15,1.5,12.1,98,1016.1,1004.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,40,Unsafe,3mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,10,17,1,0,0.63,284,24.4,0.25,345,0.14,5.6,25.4,46,80,6.7,10.6,170,1010.9,1012.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,86,Safe,3mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,12,11,1,1,2.51,337,21.2,0.41,334,-0.47,7.2,21.9,64,73,2.6,8.7,274,1016.4,1014.4,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,54,Unsafe,5mm wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,4,13,1,1,0.72,116,24.9,0.27,258,-0.29,6.1,27.6,47,46,3.2,11.5,328,1009.5,1008.2,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,84,Safe,3mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,4,11,1,1,0.21,134,21.9,0.74,218,0.28,7.6,24.2,59,56,3.2,4.6,62,1013.1,1006.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,82,Safe,5mm wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,5,15,1,1,1.56,234,24.0,0.72,7,0.36,9.5,26.4,86,28,0.8,2.2,32,1012.5,1009.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,52,Unsafe,3mm wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,4,9,1,0,2.64,91,24.9,1.13,208,0.26,3.3,25.8,69,53,3.4,4.0,140,1023.1,1017.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,38,Unsafe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,6,11,1,1,1.83,175,30.6,0.78,318,-0.49,9.0,32.6,86,60,3.6,12.8,317,1021.5,1002.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,47,Unsafe,light wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,11,7,1,0,2.26,103,26.8,0.22,270,-0.33,5.4,27.9,62,26,2.4,3.2,289,1007.4,1010.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,62,Safe,3mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,9,8,1,0,1.41,290,23.8,0.77,29,0.39,5.9,23.9,58,40,1.8,10.8,109,1021.6,1009.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,63,Safe,5mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,11,7,1,0,2.68,308,27.6,0.45,289,-0.03,2.9,30.5,78,63,4.4,1.2,334,1021.2,1009.1,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,51,Unsafe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,8,8,1,0,2.39,98,29.5,1.27,184,0.24,4.8,30.9,56,48,0.4,6.9,95,1005.6,1008.6,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,39,Unsafe,light wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,4,15,1,1,0.25,28,23.3,0.61,133,-0.22,4.7,24.1,63,10,0.6,7.8,119,1005.3,1002.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,84,Safe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,7,12,1,1,1.04,219,30.2,1.36,310,0.09,7.3,31.2,64,18,3.9,11.9,310,1014.3,1005.5,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,57,Unsafe,light wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,11,17,1,0,0.62,138,21.6,0.73,231,-0.4,3.5,22.6,40,11,4.8,3.7,155,1020.7,1015.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,76,Safe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,1,15,1,1,0.26,168,19.6,0.23,64,0.18,7.6,21.2,81,37,0.4,4.2,118,1010.5,1013.7,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,91,Safe,semi-dry suit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,9,18,1,0,2.18,161,21.6,1.06,343,-0.19,3.3,23.0,90,73,1.8,6.9,346,1010.2,1011.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,46,Unsafe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,4,8,1,0,0.55,334,20.9,0.3,105,0.26,2.3,23.6,46,60,3.9,5.3,247,1020.2,1018.5,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,86,Safe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,1,6,1,0,2.75,91,19.0,0.77,276,0.15,5.1,19.7,76,26,7.0,10.1,100,1013.2,1005.7,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,41,Unsafe,semi-dry suit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,11,10,1,1,0.86,269,21.0,1.11,45,-0.3,6.6,21.2,54,36,5.7,12.7,114,1015.9,1018.8,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,65,Safe,5mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,2,18,1,0,0.52,249,16.3,0.9,35,0.1,2.7,17.1,64,1,4.2,1.5,260,1016.6,1015.2,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,67,Safe,semi-dry suit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,3,9,1,0,2.72,45,25.1,0.26,122,-0.06,3.2,28.1,61,16,5.6,11.8,350,1021.1,1003.9,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,54,Unsafe,3mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,5,8,1,0,2.24,196,20.8,0.19,217,0.45,5.6,21.0,90,70,4.5,4.8,159,1008.7,1007.5,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,63,Safe,5mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,9,11,1,1,0.75,121,25.4,0.82,51,-0.26,7.6,28.1,82,5,5.4,3.0,300,1009.6,1012.3,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,72,Safe,3mm wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,12,10,1,1,1.48,260,17.0,1.17,225,0.32,8.0,19.0,52,49,1.3,6.8,218,1014.5,1011.3,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,48,Unsafe,semi-dry suit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,7,12,1,1,2.24,69,28.8,0.16,262,-0.05,8.8,30.6,47,52,4.4,10.1,131,1010.5,1009.4,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,53,Unsafe,light wetsuit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,4,17,1,0,0.34,297,24.6,0.4,256,0.4,5.1,26.8,44,19,4.5,11.5,172,1012.1,1017.8,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,87,Safe,3mm wetsuit,SPF 50
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,11,9,1,0,2.78,168,22.2,0.93,294,0.3,3.7,24.0,87,12,6.0,7.8,268,1007.4,1006.2,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,40,Unsafe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,1,10,1,1,2.14,254,19.5,1.19,107,0.18,7.1,20.3,66,2,6.6,7.4,354,1022.3,1014.2,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,43,Unsafe,semi-dry suit,SPF 50+
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,11,6,1,0,1.23,60,22.9,1.14,342,0.02,3.7,24.7,66,53,6.3,10.7,208,1012.5,1018.3,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,59,Unsafe,5mm wetsuit,SPF 30
11.30754,124.18757,Monad Shoal,Pelagic thresher shark,Alopias pelagicus,2,15,1,1,3.11,246,22.1,0.62,231,-0.07,6.6,24.7,87,59,5.1,2.3,155,1016.3,1008.8,20-35,60,Year-round (best at dawn),Sunny: good. Overcast: good. Rain: fair.,Early morning. Hold position near cleaning station.,41,Unsafe,5mm wetsuit,SPF 50
